,code,exchange,month,num,price,year
8474,KROTP,MOEX,3,1474549,104.02,2014
8475,KROT,MOEX,6,9217583,162.09,2014
8476,KROTP,MOEX,6,1474549,101.3,2014
8477,KROT,MOEX,9,9217583,150.8,2014
8478,KROTP,MOEX,9,1474549,71.98,2014
8479,KROT,MOEX,12,9217583,106.0,2014
8480,KROTP,MOEX,12,1474549,73.0,2014
8481,KROT,MOEX,3,9217583,127.5,2015
8482,KROTP,MOEX,3,1474549,89.5,2015
8483,KROTP,MOEX,6,1474549,75.5,2015
8484,KROT,MOEX,6,9217583,128.5,2015
8485,KROT,MOEX,9,9217583,111.5,2015
8486,KROTP,MOEX,9,1474549,74.0,2015
8487,KROT,MOEX,12,9217583,122.0,2015
8488,KROTP,MOEX,12,1474549,88.5,2015
8489,KROT,MOEX,3,9217583,123.0,2016
8490,KROTP,MOEX,3,1474549,92.5,2016
8491,KROT,MOEX,6,9217583,156.5,2016
8492,KROTP,MOEX,6,1474549,96.0,2016
8493,KROT,MOEX,9,9217583,264.5,2016
8494,KROTP,MOEX,9,1474549,151.5,2016
8495,KROT,MOEX,12,9217583,299.0,2016
8496,KROTP,MOEX,12,1474549,126.0,2016
8497,KROT,MOEX,3,9217583,684.0,2017
8498,KROTP,MOEX,3,1474549,403.5,2017
8499,KROT,MOEX,6,9217583,507.0,2017
8500,KROTP,MOEX,6,1474549,349.0,2017
8501,KROT,MOEX,9,9217583,456.0,2017
8502,KROTP,MOEX,9,1474549,367.0,2017
8503,KROT,MOEX,12,9217583,458.0,2017
8504,KROTP,MOEX,12,1474549,358.0,2017
8505,KROT,MOEX,3,9217583,418.0,2018
8506,KROTP,MOEX,3,1474549,410.0,2018
8507,KROT,MOEX,6,9217583,335.0,2018
8508,KROTP,MOEX,6,1474549,319.0,2018
8509,KROT,MOEX,9,9217583,328.0,2018
8510,KROTP,MOEX,9,1474549,292.0,2018
8511,KROT,MOEX,12,9217583,314.0,2018
8512,KROTP,MOEX,12,1474549,256.0,2018
8513,KROT,MOEX,3,9217583,312.0,2019
8514,KROTP,MOEX,3,1474549,258.0,2019
8515,KROTP,MOEX,6,1474549,246.5,2019
8516,KROT,MOEX,6,9217583,302.5,2019
8517,KROT,MOEX,9,9217583,302.5,2019
8518,KROTP,MOEX,9,1474549,250.0,2019
8519,KROT,MOEX,12,9217583,306.5,2019
8520,KROTP,MOEX,12,1474549,246.5,2019
8521,KROT,MOEX,3,9217583,285.0,2020
8522,KROTP,MOEX,3,1474549,207.5,2020
8523,KROT,MOEX,6,9217583,349.5,2020
8524,KROTP,MOEX,6,1474549,258.0,2020
8525,KROT,MOEX,9,9217583,373.5,2020
8526,KROTP,MOEX,9,1474549,267.0,2020
8527,KROT,MOEX,12,9217583,371.0,2020
8528,KROTP,MOEX,12,1474549,262.5,2020
8529,KROT,MOEX,3,9217583,478.0,2021
8530,KROTP,MOEX,3,1474549,340.0,2021
8531,KROT,MOEX,6,9217583,407.5,2021
8532,KROTP,MOEX,6,1474549,282.0,2021
8533,KROT,MOEX,9,9217583,408.0,2021
8534,KROTP,MOEX,9,1474549,325.0,2021
8535,KROT,MOEX,12,9217583,390.5,2021
8536,KROTP,MOEX,12,1474549,288.0,2021
8537,KROT,MOEX,3,9217583,376.0,2022
8538,KROTP,MOEX,3,1474549,275.5,2022
8539,KROT,MOEX,6,9217583,299.5,2022
8540,KROTP,MOEX,6,1474549,228.0,2022
8541,KROT,MOEX,9,9217583,284.0,2022
8542,KROTP,MOEX,9,1474549,242.0,2022
8543,KROT,MOEX,12,9217583,560.0,2022
8544,KROTP,MOEX,12,1474549,332.0,2022
8545,KROT,MOEX,3,9217583,1887.5,2023
8546,KROTP,MOEX,3,1474549,790.0,2023
8547,KROTP,MOEX,6,1474549,711.0,2023
8548,KROT,MOEX,6,9217583,1920.0,2023
8549,KROT,MOEX,9,9217583,2899.0,2023
8550,KROTP,MOEX,9,1474549,758.0,2023
8551,KROT,MOEX,12,9217583,2447.0,2023
8552,KROTP,MOEX,12,1474549,600.0,2023
8553,KROT,MOEX,3,9217583,2480.0,2024
8554,KROTP,MOEX,3,1474549,594.0,2024
8555,MRKC,MOEX,12,42217941468,0.5958,2011
8556,MRKC,MOEX,3,42217941468,0.8113,2012
8557,MRKC,MOEX,6,42217941468,0.4626,2012
8558,MRKC,MOEX,9,42217941468,0.6352,2012
8559,MRKC,MOEX,12,42217941468,0.5833,2012
8560,MRKC,MOEX,3,42217941468,0.5533,2013
8561,MRKC,MOEX,6,42217941468,0.3696,2013
8562,MRKC,MOEX,9,42217941468,0.2625,2013
8563,MRKC,MOEX,12,42217941468,0.2199,2013
8564,MRKC,MOEX,3,42217941468,0.201,2014
8565,MRKC,MOEX,6,42217941468,0.2227,2014
8566,MRKC,MOEX,9,42217941468,0.3047,2014
8567,MRKC,MOEX,12,42217941468,0.2735,2014
8568,MRKC,MOEX,3,42217941468,0.243,2015
8569,MRKC,MOEX,6,42217941468,0.259,2015
8570,MRKC,MOEX,9,42217941468,0.1995,2015
8571,MRKC,MOEX,12,42217941468,0.195,2015
8572,MRKC,MOEX,3,42217941468,0.2454,2016
8573,MRKC,MOEX,6,42217941468,0.237,2016
8574,MRKC,MOEX,9,42217941468,0.306,2016
8575,MRKC,MOEX,12,42217941468,0.443,2016
8576,MRKC,MOEX,3,42217941468,0.3915,2017
8577,MRKC,MOEX,6,42217941468,0.4355,2017
8578,MRKC,MOEX,9,42217941468,0.498,2017
8579,MRKC,MOEX,12,42217941468,0.357,2017
8580,MRKC,MOEX,3,42217941468,0.3625,2018
8581,MRKC,MOEX,6,42217941468,0.328,2018
8582,MRKC,MOEX,9,42217941468,0.2915,2018
8583,MRKC,MOEX,12,42217941468,0.2854,2018
8584,MRKC,MOEX,3,42217941468,0.3022,2019
8585,MRKC,MOEX,6,42217941468,0.2972,2019
8586,MRKC,MOEX,9,42217941468,0.2714,2019
8587,MRKC,MOEX,12,42217941468,0.317,2019
8588,MRKC,MOEX,3,42217941468,0.2368,2020
8589,MRKC,MOEX,6,42217941468,0.2792,2020
8590,MRKC,MOEX,9,42217941468,0.2954,2020
8591,MRKC,MOEX,12,42217941468,0.4012,2020
8592,MRKC,MOEX,3,42217941468,0.3886,2021
8593,MRKC,MOEX,6,42217941468,0.3814,2021
8594,MRKC,MOEX,9,42217941468,0.4042,2021
8595,MRKC,MOEX,12,42217941468,0.4124,2021
8596,MRKC,MOEX,3,42217941468,0.239,2022
8597,MRKC,MOEX,6,42217941468,0.2496,2022
8598,MRKC,MOEX,9,42217941468,0.2098,2022
8599,MRKC,MOEX,12,42217941468,0.3188,2022
8600,MRKC,MOEX,3,42217941468,0.2862,2023
8601,MRKC,MOEX,6,42217941468,0.411,2023
8602,MRKC,MOEX,9,42217941468,0.5646,2023
8603,MRKC,MOEX,12,42217941468,0.5626,2023
8604,MRKC,MOEX,3,42217941468,0.5804,2024
8605,ZAYM,MOEX,12,100000000,234.9,2023
8606,ZAYM,MOEX,4,100000000,235.0,2024
8607,TTLK,MOEX,12,20843976400,0.2015,2011
8608,TTLK,MOEX,3,20843976400,0.174,2012
8609,TTLK,MOEX,6,20843976400,0.1636,2012
8610,TTLK,MOEX,9,20843976400,0.1841,2012
8611,TTLK,MOEX,12,20843976400,0.173,2012
8612,TTLK,MOEX,3,20843976400,0.1581,2013
8613,TTLK,MOEX,6,20843976400,0.1522,2013
8614,TTLK,MOEX,9,20843976400,0.1424,2013
8615,TTLK,MOEX,12,20843976400,0.1463,2013
8616,TTLK,MOEX,3,20843976400,0.1548,2014
8617,TTLK,MOEX,6,20843976400,0.1523,2014
8618,TTLK,MOEX,9,20843976400,0.1549,2014
8619,TTLK,MOEX,12,20843976400,0.1345,2014
8620,TTLK,MOEX,3,20843976400,0.1405,2015
8621,TTLK,MOEX,6,20843976400,0.117,2015
8622,TTLK,MOEX,9,20843976400,0.133,2015
8623,TTLK,MOEX,12,20843976400,0.1415,2015
8624,TTLK,MOEX,3,20843976400,0.1485,2016
8625,TTLK,MOEX,6,20843976400,0.1345,2016
8626,TTLK,MOEX,9,20843976400,0.152,2016
8627,TTLK,MOEX,12,20843976400,0.151,2016
8628,TTLK,MOEX,3,20843976400,0.161,2017
8629,TTLK,MOEX,6,20843976400,0.143,2017
8630,TTLK,MOEX,9,20843976400,0.144,2017
8631,TTLK,MOEX,12,20843976400,0.1435,2017
8632,TTLK,MOEX,3,20843976400,0.1915,2018
8633,TTLK,MOEX,6,20843976400,0.172,2018
8634,TTLK,MOEX,9,20843976400,0.1675,2018
8635,TTLK,MOEX,12,20843976400,0.1732,2018
8636,TTLK,MOEX,3,20843976400,0.211,2019
8637,TTLK,MOEX,6,20843976400,0.1815,2019
8638,TTLK,MOEX,9,20843976400,0.191,2019
8639,TTLK,MOEX,12,20843976400,0.227,2019
8640,TTLK,MOEX,3,20843976400,0.2585,2020
8641,TTLK,MOEX,6,20843976400,0.281,2020
8642,TTLK,MOEX,9,20843976400,0.3295,2020
8643,TTLK,MOEX,12,20843976400,0.4195,2020
8644,TTLK,MOEX,3,20843976400,0.6525,2021
8645,TTLK,MOEX,6,20843976400,0.5815,2021
8646,TTLK,MOEX,9,20843976400,0.695,2021
8647,TTLK,MOEX,12,20843976400,0.574,2021
8648,TTLK,MOEX,3,20843976400,0.5615,2022
8649,TTLK,MOEX,6,20843976400,0.4755,2022
8650,TTLK,MOEX,9,20843976400,0.426,2022
8651,TTLK,MOEX,12,20843976400,0.5315,2022
8652,TTLK,MOEX,3,20843976400,0.701,2023
8653,TTLK,MOEX,6,20843976400,0.732,2023
8654,TTLK,MOEX,9,20843976400,1.329,2023
8655,TTLK,MOEX,12,20843976400,0.998,2023
8656,TTLK,MOEX,3,20843976400,1.064,2024
8657,NNSB,MOEX,3,3919400,1300.0,2011
8658,NNSBP,MOEX,3,1063512,1260.0,2011
8659,NNSBP,MOEX,6,1063512,1280.2,2011
8660,NNSB,MOEX,6,3919400,1281.0,2011
8661,NNSB,MOEX,9,3919400,1316.1,2011
8662,NNSBP,MOEX,9,1063512,1329.7,2011
8663,NNSB,MOEX,12,3919400,952.2,2011
8664,NNSBP,MOEX,12,1063512,970.3,2011
8665,NNSB,MOEX,3,3919400,1040.0,2012
8666,NNSBP,MOEX,3,1063512,1020.7,2012
8667,NNSB,MOEX,6,3919400,752.6,2012
8668,NNSBP,MOEX,6,1063512,751.5,2012
8669,NNSB,MOEX,9,3919400,786.9,2012
8670,NNSBP,MOEX,9,1063512,785.9,2012
8671,NNSB,MOEX,12,3919400,804.7,2012
8672,NNSBP,MOEX,12,1063512,795.6,2012
8673,NNSB,MOEX,3,3919400,729.7,2013
8674,NNSBP,MOEX,3,1063512,725.2,2013
8675,NNSB,MOEX,6,3919400,760.3,2013
8676,NNSBP,MOEX,6,1063512,770.6,2013
8677,NNSB,MOEX,9,3919400,719.3,2013
8678,NNSBP,MOEX,9,1063512,731.2,2013
8679,NNSB,MOEX,12,3919400,747.0,2013
8680,NNSBP,MOEX,12,1063512,747.6,2013
8681,NNSB,MOEX,3,3919400,749.9,2014
8682,NNSBP,MOEX,3,1063512,703.6,2014
8683,NNSB,MOEX,6,3919400,870.4,2014
8684,NNSBP,MOEX,6,1063512,707.9,2014
8685,NNSB,MOEX,9,3919400,908.8,2014
8686,NNSBP,MOEX,9,1063512,598.0,2014
8687,NNSB,MOEX,12,3919400,1005.0,2014
8688,NNSBP,MOEX,12,1063512,565.0,2014
8689,NNSB,MOEX,3,3919400,640.0,2015
8690,NNSBP,MOEX,3,1063512,491.0,2015
8691,NNSBP,MOEX,6,1063512,700.0,2015
8692,NNSB,MOEX,6,3919400,1048.0,2015
8693,NNSB,MOEX,9,3919400,800.0,2015
8694,NNSBP,MOEX,9,1063512,775.0,2015
8695,NNSB,MOEX,12,3919400,1019.0,2015
8696,NNSBP,MOEX,12,1063512,897.0,2015
8697,NNSB,MOEX,3,3919400,1060.0,2016
8698,NNSBP,MOEX,3,1063512,1061.0,2016
8699,NNSB,MOEX,6,3919400,1040.0,2016
8700,NNSBP,MOEX,6,1063512,1039.0,2016
8701,NNSB,MOEX,9,3919400,985.0,2016
8702,NNSBP,MOEX,9,1063512,981.0,2016
8703,NNSB,MOEX,12,3919400,1035.0,2016
8704,NNSBP,MOEX,12,1063512,830.0,2016
8705,NNSB,MOEX,3,3919400,1020.0,2017
8706,NNSBP,MOEX,3,1063512,715.0,2017
8707,NNSB,MOEX,6,3919400,945.0,2017
8708,NNSBP,MOEX,6,1063512,800.0,2017
8709,NNSB,MOEX,9,3919400,1255.0,2017
8710,NNSBP,MOEX,9,1063512,810.0,2017
8711,NNSB,MOEX,12,3919400,1270.0,2017
8712,NNSBP,MOEX,12,1063512,630.0,2017
8713,NNSB,MOEX,3,3919400,1380.0,2018
8714,NNSBP,MOEX,3,1063512,625.0,2018
8715,NNSB,MOEX,6,3919400,1375.0,2018
8716,NNSBP,MOEX,6,1063512,520.0,2018
8717,NNSB,MOEX,9,3919400,1340.0,2018
8718,NNSBP,MOEX,9,1063512,445.0,2018
8719,NNSB,MOEX,12,3919400,1020.0,2018
8720,NNSBP,MOEX,12,1063512,382.0,2018
8721,NNSB,MOEX,3,3919400,2000.0,2019
8722,NNSBP,MOEX,3,1063512,718.0,2019
8723,NNSBP,MOEX,6,1063512,559.0,2019
8724,NNSB,MOEX,6,3919400,1155.0,2019
8725,NNSB,MOEX,9,3919400,1255.0,2019
8726,NNSBP,MOEX,9,1063512,578.0,2019
8727,NNSB,MOEX,12,3919400,1540.0,2019
8728,NNSBP,MOEX,12,1063512,630.0,2019
8729,NNSB,MOEX,3,3919400,1405.0,2020
8730,NNSBP,MOEX,3,1063512,458.0,2020
8731,NNSB,MOEX,6,3919400,1390.0,2020
8732,NNSBP,MOEX,6,1063512,596.0,2020
8733,NNSB,MOEX,9,3919400,1705.0,2020
8734,NNSBP,MOEX,9,1063512,651.0,2020
8735,NNSB,MOEX,12,3919400,2475.0,2020
8736,NNSBP,MOEX,12,1063512,684.0,2020
8737,NNSB,MOEX,3,3919400,2335.0,2021
8738,NNSBP,MOEX,3,1063512,656.0,2021
8739,NNSB,MOEX,6,3919400,3455.0,2021
8740,NNSBP,MOEX,6,1063512,832.0,2021
8741,NNSB,MOEX,9,3919400,2515.0,2021
8742,NNSBP,MOEX,9,1063512,797.0,2021
8743,NNSB,MOEX,12,3919400,2340.0,2021
8744,NNSBP,MOEX,12,1063512,859.0,2021
8745,NNSB,MOEX,3,3919400,1510.0,2022
8746,NNSBP,MOEX,3,1063512,520.0,2022
8747,NNSB,MOEX,6,3919400,1770.0,2022
8748,NNSBP,MOEX,6,1063512,577.0,2022
8749,NNSB,MOEX,9,3919400,1595.0,2022
8750,NNSBP,MOEX,9,1063512,518.0,2022
8751,NNSB,MOEX,12,3919400,1745.0,2022
8752,NNSBP,MOEX,12,1063512,549.0,2022
8753,NNSB,MOEX,3,3919400,2400.0,2023
8754,NNSBP,MOEX,3,1063512,692.0,2023
8755,NNSBP,MOEX,6,1063512,1088.0,2023
8756,NNSB,MOEX,6,3919400,3135.0,2023
8757,NNSB,MOEX,9,3919400,6725.0,2023
8758,NNSBP,MOEX,9,1063512,2458.0,2023
8759,NNSB,MOEX,12,3919400,4525.0,2023
8760,NNSBP,MOEX,12,1063512,1568.0,2023
8761,NNSB,MOEX,3,3919400,5340.0,2024
8762,NNSBP,MOEX,3,1063512,1948.0,2024
8763,NNSB,MOEX,3,3919400,1300.0,2011
8764,NNSBP,MOEX,3,1063512,1260.0,2011
8765,NNSBP,MOEX,6,1063512,1280.2,2011
8766,NNSB,MOEX,6,3919400,1281.0,2011
8767,NNSB,MOEX,9,3919400,1316.1,2011
8768,NNSBP,MOEX,9,1063512,1329.7,2011
8769,NNSB,MOEX,12,3919400,952.2,2011
8770,NNSBP,MOEX,12,1063512,970.3,2011
8771,NNSB,MOEX,3,3919400,1040.0,2012
8772,NNSBP,MOEX,3,1063512,1020.7,2012
8773,NNSB,MOEX,6,3919400,752.6,2012
8774,NNSBP,MOEX,6,1063512,751.5,2012
8775,NNSB,MOEX,9,3919400,786.9,2012
8776,NNSBP,MOEX,9,1063512,785.9,2012
8777,NNSB,MOEX,12,3919400,804.7,2012
8778,NNSBP,MOEX,12,1063512,795.6,2012
8779,NNSB,MOEX,3,3919400,729.7,2013
8780,NNSBP,MOEX,3,1063512,725.2,2013
8781,NNSB,MOEX,6,3919400,760.3,2013
8782,NNSBP,MOEX,6,1063512,770.6,2013
8783,NNSB,MOEX,9,3919400,719.3,2013
8784,NNSBP,MOEX,9,1063512,731.2,2013
8785,NNSB,MOEX,12,3919400,747.0,2013
8786,NNSBP,MOEX,12,1063512,747.6,2013
8787,NNSB,MOEX,3,3919400,749.9,2014
8788,NNSBP,MOEX,3,1063512,703.6,2014
8789,NNSB,MOEX,6,3919400,870.4,2014
8790,NNSBP,MOEX,6,1063512,707.9,2014
8791,NNSB,MOEX,9,3919400,908.8,2014
8792,NNSBP,MOEX,9,1063512,598.0,2014
8793,NNSB,MOEX,12,3919400,1005.0,2014
8794,NNSBP,MOEX,12,1063512,565.0,2014
8795,NNSB,MOEX,3,3919400,640.0,2015
8796,NNSBP,MOEX,3,1063512,491.0,2015
8797,NNSBP,MOEX,6,1063512,700.0,2015
8798,NNSB,MOEX,6,3919400,1048.0,2015
8799,NNSB,MOEX,9,3919400,800.0,2015
8800,NNSBP,MOEX,9,1063512,775.0,2015
8801,NNSB,MOEX,12,3919400,1019.0,2015
8802,NNSBP,MOEX,12,1063512,897.0,2015
8803,NNSB,MOEX,3,3919400,1060.0,2016
8804,NNSBP,MOEX,3,1063512,1061.0,2016
8805,NNSB,MOEX,6,3919400,1040.0,2016
8806,NNSBP,MOEX,6,1063512,1039.0,2016
8807,NNSB,MOEX,9,3919400,985.0,2016
8808,NNSBP,MOEX,9,1063512,981.0,2016
8809,NNSB,MOEX,12,3919400,1035.0,2016
8810,NNSBP,MOEX,12,1063512,830.0,2016
8811,NNSB,MOEX,3,3919400,1020.0,2017
8812,NNSBP,MOEX,3,1063512,715.0,2017
8813,NNSB,MOEX,6,3919400,945.0,2017
8814,NNSBP,MOEX,6,1063512,800.0,2017
8815,NNSB,MOEX,9,3919400,1255.0,2017
8816,NNSBP,MOEX,9,1063512,810.0,2017
8817,NNSB,MOEX,12,3919400,1270.0,2017
8818,NNSBP,MOEX,12,1063512,630.0,2017
8819,NNSB,MOEX,3,3919400,1380.0,2018
8820,NNSBP,MOEX,3,1063512,625.0,2018
8821,NNSB,MOEX,6,3919400,1375.0,2018
8822,NNSBP,MOEX,6,1063512,520.0,2018
8823,NNSB,MOEX,9,3919400,1340.0,2018
8824,NNSBP,MOEX,9,1063512,445.0,2018
8825,NNSB,MOEX,12,3919400,1020.0,2018
8826,NNSBP,MOEX,12,1063512,382.0,2018
8827,NNSB,MOEX,3,3919400,2000.0,2019
8828,NNSBP,MOEX,3,1063512,718.0,2019
8829,NNSBP,MOEX,6,1063512,559.0,2019
8830,NNSB,MOEX,6,3919400,1155.0,2019
8831,NNSB,MOEX,9,3919400,1255.0,2019
8832,NNSBP,MOEX,9,1063512,578.0,2019
8833,NNSB,MOEX,12,3919400,1540.0,2019
8834,NNSBP,MOEX,12,1063512,630.0,2019
8835,NNSB,MOEX,3,3919400,1405.0,2020
8836,NNSBP,MOEX,3,1063512,458.0,2020
8837,NNSB,MOEX,6,3919400,1390.0,2020
8838,NNSBP,MOEX,6,1063512,596.0,2020
8839,NNSB,MOEX,9,3919400,1705.0,2020
8840,NNSBP,MOEX,9,1063512,651.0,2020
8841,NNSB,MOEX,12,3919400,2475.0,2020
8842,NNSBP,MOEX,12,1063512,684.0,2020
8843,NNSB,MOEX,3,3919400,2335.0,2021
8844,NNSBP,MOEX,3,1063512,656.0,2021
8845,NNSB,MOEX,6,3919400,3455.0,2021
8846,NNSBP,MOEX,6,1063512,832.0,2021
8847,NNSB,MOEX,9,3919400,2515.0,2021
8848,NNSBP,MOEX,9,1063512,797.0,2021
8849,NNSB,MOEX,12,3919400,2340.0,2021
8850,NNSBP,MOEX,12,1063512,859.0,2021
8851,NNSB,MOEX,3,3919400,1510.0,2022
8852,NNSBP,MOEX,3,1063512,520.0,2022
8853,NNSB,MOEX,6,3919400,1770.0,2022
8854,NNSBP,MOEX,6,1063512,577.0,2022
8855,NNSB,MOEX,9,3919400,1595.0,2022
8856,NNSBP,MOEX,9,1063512,518.0,2022
8857,NNSB,MOEX,12,3919400,1745.0,2022
8858,NNSBP,MOEX,12,1063512,549.0,2022
8859,NNSB,MOEX,3,3919400,2400.0,2023
8860,NNSBP,MOEX,3,1063512,692.0,2023
8861,NNSBP,MOEX,6,1063512,1088.0,2023
8862,NNSB,MOEX,6,3919400,3135.0,2023
8863,NNSB,MOEX,9,3919400,6725.0,2023
8864,NNSBP,MOEX,9,1063512,2458.0,2023
8865,NNSB,MOEX,12,3919400,4525.0,2023
8866,NNSBP,MOEX,12,1063512,1568.0,2023
8867,NNSB,MOEX,3,3919400,5340.0,2024
8868,NNSBP,MOEX,3,1063512,1948.0,2024
8869,ELFV,MOEX,12,35231547000,1.82,2011
8870,ELFV,MOEX,3,35231547000,2.29,2012
8871,ELFV,MOEX,6,35231547000,1.63,2012
8872,ELFV,MOEX,9,35371900000,1.73,2012
8873,ELFV,MOEX,12,35371900000,1.62,2012
8874,ELFV,MOEX,3,35371900000,1.39,2013
8875,ELFV,MOEX,6,35371900000,1.31,2013
8876,ELFV,MOEX,9,35371900000,1.12,2013
8877,ELFV,MOEX,12,35371900000,1.12,2013
8878,ELFV,MOEX,3,35371900000,0.9,2014
8879,ELFV,MOEX,6,35371900000,1.03,2014
8880,ELFV,MOEX,9,35371900000,0.79,2014
8881,ELFV,MOEX,12,35371898370,0.772,2014
8882,ELFV,MOEX,3,35371898370,0.786,2015
8883,ELFV,MOEX,6,35371898370,0.861,2015
8884,ELFV,MOEX,9,35371898370,0.77,2015
8885,ELFV,MOEX,12,35371898370,0.711,2015
8886,ELFV,MOEX,3,35371898370,0.745,2016
8887,ELFV,MOEX,6,35371898370,0.668,2016
8888,ELFV,MOEX,9,35371898370,0.854,2016
8889,ELFV,MOEX,12,35371898370,0.997,2016
8890,ELFV,MOEX,3,35371898370,1.031,2017
8891,ELFV,MOEX,6,35371898370,1.138,2017
8892,ELFV,MOEX,9,35371898370,1.253,2017
8893,ELFV,MOEX,12,35371898370,1.456,2017
8894,ELFV,MOEX,3,35371898370,1.517,2018
8895,ELFV,MOEX,6,35371898370,1.27,2018
8896,ELFV,MOEX,9,35371898370,1.2,2018
8897,ELFV,MOEX,12,35371898370,1.0315,2018
8898,ELFV,MOEX,3,35371898370,1.0215,2019
8899,ELFV,MOEX,6,35371898370,1.1425,2019
8900,ELFV,MOEX,9,35371898370,0.9145,2019
8901,ELFV,MOEX,12,35371898370,0.9215,2019
8902,ELFV,MOEX,3,35371898370,0.877,2020
8903,ELFV,MOEX,6,35371898370,1.001,2020
8904,ELFV,MOEX,9,35371898370,0.939,2020
8905,ELFV,MOEX,12,35371898370,0.902,2020
8906,ELFV,MOEX,3,35371898370,0.7905,2021
8907,ELFV,MOEX,6,35371898370,0.7984,2021
8908,ELFV,MOEX,9,35371898370,0.8576,2021
8909,ELFV,MOEX,12,35371898370,0.8626,2021
8910,ELFV,MOEX,3,35371898370,0.5618,2022
8911,ELFV,MOEX,6,35371898370,0.4784,2022
8912,ELFV,MOEX,9,35371898370,0.3934,2022
8913,ELFV,MOEX,12,35371898370,0.5448,2022
8914,ELFV,MOEX,3,35371898370,0.5726,2023
8915,ELFV,MOEX,6,35371898370,0.5674,2023
8916,ELFV,MOEX,9,35371898370,0.7316,2023
8917,ELFV,MOEX,12,35371898370,0.6706,2023
8918,ELFV,MOEX,3,35371898370,0.6506,2024
8919,YRSB,MOEX,3,17143584,20.621,2011
8920,YRSBP,MOEX,3,4507320,15.4,2011
8921,YRSB,MOEX,6,17143584,20.621,2011
8922,YRSBP,MOEX,6,4507320,15.4,2011
8923,YRSBP,MOEX,9,4507320,15.4,2011
8924,YRSB,MOEX,9,17143584,20.621,2011
8925,YRSB,MOEX,12,17143584,80.0,2011
8926,YRSBP,MOEX,12,4507320,93.73,2011
8927,YRSB,MOEX,3,17143584,84.967,2012
8928,YRSBP,MOEX,3,4507320,84.6,2012
8929,YRSB,MOEX,6,17143584,71.5,2012
8930,YRSBP,MOEX,6,4507320,71.03,2012
8931,YRSB,MOEX,9,17143584,95.442,2012
8932,YRSBP,MOEX,9,4507320,93.88,2012
8933,YRSB,MOEX,12,17143584,86.389,2012
8934,YRSBP,MOEX,12,4507320,86.97,2012
8935,YRSB,MOEX,3,17143584,82.48,2013
8936,YRSBP,MOEX,3,4507320,83.53,2013
8937,YRSB,MOEX,6,17143584,79.816,2013
8938,YRSBP,MOEX,6,4507320,78.37,2013
8939,YRSB,MOEX,9,17143584,70.015,2013
8940,YRSBP,MOEX,9,4507320,70.16,2013
8941,YRSB,MOEX,12,17143584,74.317,2013
8942,YRSBP,MOEX,12,4507320,71.05,2013
8943,YRSB,MOEX,3,17143584,74.351,2014
8944,YRSBP,MOEX,3,4507320,71.56,2014
8945,YRSB,MOEX,6,17143584,68.0,2014
8946,YRSBP,MOEX,6,4507320,75.97,2014
8947,YRSB,MOEX,9,17143584,74.892,2014
8948,YRSBP,MOEX,9,4507320,55.05,2014
8949,YRSB,MOEX,12,17143584,74.8,2014
8950,YRSBP,MOEX,12,4507320,43.0,2014
8951,YRSB,MOEX,3,17143584,50.1,2015
8952,YRSBP,MOEX,3,4507320,43.5,2015
8953,YRSB,MOEX,6,17143584,76.2,2015
8954,YRSBP,MOEX,6,4507320,60.0,2015
8955,YRSBP,MOEX,9,4507320,73.7,2015
8956,YRSB,MOEX,9,17143584,77.0,2015
8957,YRSB,MOEX,12,17143584,98.2,2015
8958,YRSBP,MOEX,12,4507320,85.0,2015
8959,YRSB,MOEX,3,17143584,101.1,2016
8960,YRSBP,MOEX,3,4507320,84.9,2016
8961,YRSB,MOEX,6,17143584,110.0,2016
8962,YRSBP,MOEX,6,4507320,82.9,2016
8963,YRSB,MOEX,9,17143584,150.0,2016
8964,YRSBP,MOEX,9,4507320,72.8,2016
8965,YRSB,MOEX,12,17143584,130.0,2016
8966,YRSBP,MOEX,12,4507320,70.3,2016
8967,YRSB,MOEX,3,17143584,142.5,2017
8968,YRSBP,MOEX,3,4507320,78.8,2017
8969,YRSB,MOEX,6,17143584,78.0,2017
8970,YRSBP,MOEX,6,4507320,50.0,2017
8971,YRSB,MOEX,9,17143584,100.0,2017
8972,YRSBP,MOEX,9,4507320,93.4,2017
8973,YRSB,MOEX,12,17143584,100.0,2017
8974,YRSBP,MOEX,12,4507320,109.3,2017
8975,YRSB,MOEX,3,17143584,91.5,2018
8976,YRSBP,MOEX,3,4507320,84.0,2018
8977,YRSB,MOEX,6,17143584,152.0,2018
8978,YRSBP,MOEX,6,4507320,109.6,2018
8979,YRSB,MOEX,9,17143584,140.0,2018
8980,YRSBP,MOEX,9,4507320,99.0,2018
8981,YRSB,MOEX,12,17143584,73.0,2018
8982,YRSBP,MOEX,12,4507320,65.0,2018
8983,YRSB,MOEX,3,17143584,118.0,2019
8984,YRSBP,MOEX,3,4507320,125.0,2019
8985,YRSB,MOEX,6,17143584,122.0,2019
8986,YRSBP,MOEX,6,4507320,74.0,2019
8987,YRSBP,MOEX,9,4507320,87.5,2019
8988,YRSB,MOEX,9,17143584,158.0,2019
8989,YRSB,MOEX,12,17143584,170.0,2019
8990,YRSBP,MOEX,12,4507320,89.0,2019
8991,YRSB,MOEX,3,17143584,172.0,2020
8992,YRSBP,MOEX,3,4507320,66.5,2020
8993,YRSB,MOEX,6,17143584,164.0,2020
